id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,total_area,property_age,price_per_sqft,year,month,year_month,city_state
1437910090,2015-01-28,520000.0,4,2.5,2410,6440,1.0,0,0,3,8,1550,860,1974,0,98034,47.7153,-122.191,2330,6938,8850,51,215.76763485477179,2015,January,2015-01,"Kirkland, Washington"
111000190,2015-02-09,146000.0,2,1.0,780,9750,1.0,0,0,3,6,780,0,1937,0,98168,47.4816,-122.322,1670,9750,10530,88,187.17948717948718,2015,February,2015-02,"Seattle, Washington"
3521069142,2015-02-24,418200.0,3,2.5,2260,74297,2.0,0,0,3,9,2260,0,1992,0,98022,47.2704,-122.013,3110,98000,76557,33,185.04424778761063,2015,February,2015-02,"Enumclaw, Washington"
1428900033,2014-11-19,576925.0,4,2.5,2630,6100,2.0,0,0,3,8,2630,0,2004,0,98072,47.7735,-122.167,2360,5765,8730,21,219.36311787072242,2014,November,2014-11,"Woodinville, Washington"
2329700440,2014-10-27,155000.0,3,1.5,970,8400,1.0,0,0,3,7,970,0,1966,0,98003,47.3284,-122.331,1230,8400,9370,59,159.79381443298968,2014,October,2014-10,"Federal Way, Washington"
3888100226,2014-06-30,461000.0,3,1.75,3600,8666,2.0,0,0,4,6,2400,1200,1948,0,98033,47.6893,-122.167,2290,8200,12266,77,128.05555555555554,2014,June,2014-06,"Kirkland, Washington"
2131700900,2014-08-13,283700.0,1,1.75,1010,10900,1.0,0,0,4,6,1010,0,1968,0,98019,47.7391,-121.982,1410,8359,11910,57,280.8910891089109,2014,August,2014-08,"Duvall, Washington"
3832711040,2015-04-24,321000.0,5,2.75,3030,7000,1.0,0,0,4,7,1540,1490,1978,0,98032,47.3661,-122.28,1790,7330,10030,47,105.94059405940594,2015,April,2015-04,"Kent, Washington"
8564860270,2014-07-08,449990.0,4,2.5,2680,5539,2.0,0,0,3,8,2680,0,2013,0,98045,47.4759,-121.734,2680,5992,8219,12,167.90671641791045,2014,July,2014-07,"North Bend, Washington"
6056111370,2014-11-24,340000.0,2,1.75,1270,1916,2.0,0,0,3,8,1270,0,2012,0,98108,47.5648,-122.294,1140,1916,3186,13,267.7165354330709,2014,November,2014-11,"Seattle, Washington"
923000425,2014-07-18,865000.0,5,2.5,3190,8160,2.0,0,0,3,9,3190,0,2014,0,98177,47.7246,-122.363,1650,8160,11350,11,271.15987460815046,2014,July,2014-07,"Seattle, Washington"
686900010,2014-05-28,898000.0,5,1.5,2680,28014,1.0,0,0,4,8,1450,1230,1963,0,98004,47.6348,-122.196,2900,22180,30694,62,335.07462686567163,2014,May,2014-05,"Bellevue, Washington"
1891100090,2014-05-05,620000.0,3,1.75,1480,2185,2.5,0,0,3,9,1480,0,2005,0,98034,47.6945,-122.17,1480,2441,3665,20,418.9189189189189,2014,May,2014-05,"Kirkland, Washington"
5101402435,2014-06-03,312000.0,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525,6878,71,202.5974025974026,2014,June,2014-06,"Seattle, Washington"
7579200765,2014-10-06,439000.0,2,2.5,1350,944,2.0,0,0,3,9,870,480,2004,0,98116,47.5591,-122.385,1440,1350,2294,21,325.18518518518516,2014,October,2014-10,"Seattle, Washington"
9826701765,2014-08-08,715000.0,3,1.0,1610,7680,1.0,0,0,3,6,900,710,1956,0,98122,47.6038,-122.303,1940,2880,9290,69,444.0993788819876,2014,August,2014-08,"Seattle, Washington"
3764390100,2014-07-22,434000.0,3,2.75,1830,3200,2.0,0,0,3,8,1830,0,1991,0,98034,47.7155,-122.218,2030,3331,5030,34,237.1584699453552,2014,July,2014-07,"Kirkland, Washington"
2891400410,2015-02-27,369000.0,3,2.25,1820,99752,1.0,0,0,4,7,1820,0,1969,0,98092,47.2838,-122.006,1850,117612,101572,56,202.74725274725276,2015,February,2015-02,"Auburn, Washington"
2616700560,2014-12-04,250000.0,3,2.0,1660,13085,1.0,0,0,3,7,1010,650,1985,0,98001,47.3298,-122.277,1660,7778,14745,40,150.6024096385542,2014,December,2014-12,"Auburn, Washington"
3205200240,2015-04-30,420000.0,4,1.75,1340,8400,1.0,0,0,5,7,1340,0,1967,0,98056,47.5382,-122.173,1980,8400,9740,58,313.43283582089555,2015,April,2015-04,"Renton, Washington"
2769602140,2014-12-15,499950.0,3,2.0,1360,2500,1.0,0,0,3,7,730,630,1986,0,98107,47.6753,-122.363,1630,5000,3860,39,367.6102941176471,2014,December,2014-12,"Seattle, Washington"
4039500390,2014-10-17,465000.0,3,2.25,1920,7300,1.0,0,0,3,7,1240,680,1961,0,98008,47.6078,-122.128,1920,7700,9220,64,242.1875,2014,October,2014-10,"Bellevue, Washington"
1102000196,2014-05-27,477000.0,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,7990,47,277.3255813953488,2014,May,2014-05,"Seattle, Washington"
9272202260,2014-09-24,130000.0,3,1.0,1200,7000,2.0,0,0,1,7,1200,0,1908,0,98116,47.5883,-122.384,3290,6000,8200,117,108.33333333333333,2014,September,2014-09,"Seattle, Washington"
2428100070,2014-09-18,914154.0,3,3.5,2940,6431,2.0,0,0,3,10,2940,0,2014,0,98075,47.5818,-122.047,2760,6695,9371,11,310.93673469387755,2014,September,2014-09,"Sammamish, Washington"
7883601155,2014-05-30,240000.0,3,2.0,1330,6000,1.0,0,0,4,7,630,700,1900,0,98108,47.5255,-122.327,1140,6000,7330,125,180.45112781954887,2014,May,2014-05,"Seattle, Washington"
1072000260,2015-02-23,399000.0,3,1.75,1780,11440,1.0,0,0,3,8,1350,430,1977,0,98059,47.474,-122.139,2180,11440,13220,48,224.1573033707865,2015,February,2015-02,"Renton, Washington"
3904921070,2014-08-12,590000.0,4,2.5,2340,8971,2.0,0,0,3,9,2340,0,1987,0,98029,47.5679,-122.011,2510,9219,11311,38,252.13675213675214,2014,August,2014-08,"Issaquah, Washington"
7968460230,2015-03-05,284000.0,3,1.75,1320,35100,1.0,0,0,3,7,1320,0,1990,0,98092,47.312,-122.129,1660,35100,36420,35,215.15151515151516,2015,March,2015-03,"Auburn, Washington"
5078400035,2015-04-02,875000.0,4,1.75,2360,8286,1.0,0,0,3,7,1320,1040,1952,0,98004,47.6226,-122.205,1680,7630,10646,73,370.76271186440675,2015,April,2015-04,"Bellevue, Washington"
6843600040,2014-07-02,475000.0,4,2.5,2040,7260,2.0,0,0,4,7,2040,0,1963,0,98133,47.7399,-122.332,2040,7360,9300,62,232.84313725490196,2014,July,2014-07,"Seattle, Washington"
8643000210,2015-03-04,343000.0,5,3.5,2473,9282,2.0,0,1,5,7,2473,0,1963,0,98198,47.3966,-122.308,2040,10920,11755,62,138.69793772745652,2015,March,2015-03,"Seattle, Washington"
8097000190,2014-06-02,350000.0,3,2.5,2680,7836,2.0,0,0,3,8,2680,0,1990,2009,98092,47.3203,-122.185,2340,8040,10516,35,130.59701492537314,2014,June,2014-06,"Auburn, Washington"
3878900525,2015-02-13,329000.0,3,1.0,1200,5650,1.5,0,0,3,7,1200,0,1928,0,98178,47.5065,-122.249,1610,5650,6850,97,274.1666666666667,2015,February,2015-02,"Seattle, Washington"
6021503840,2014-06-10,749000.0,3,1.0,1580,5000,1.5,0,0,3,7,1580,0,1926,0,98117,47.684,-122.386,1280,4000,6580,99,474.0506329113924,2014,June,2014-06,"Seattle, Washington"
1099600620,2015-03-26,160000.0,3,1.5,960,6497,1.0,0,0,4,7,960,0,1970,0,98023,47.3018,-122.378,1160,7080,7457,55,166.66666666666666,2015,March,2015-03,"Federal Way, Washington"
2425069069,2014-05-27,587000.0,3,2.25,2370,217800,2.0,0,0,3,7,2370,0,1979,0,98053,47.6364,-121.984,3100,86248,220170,46,247.67932489451476,2014,May,2014-05,"Redmond, Washington"
8141200080,2014-08-14,680000.0,8,2.75,2530,4800,2.0,0,0,4,7,1390,1140,1901,0,98112,47.6241,-122.305,1540,4800,7330,124,268.77470355731225,2014,August,2014-08,"Seattle, Washington"
8635751120,2014-05-19,611000.0,4,2.5,2460,4200,2.0,0,0,3,8,2460,0,1998,0,98074,47.6031,-122.021,2330,4200,6660,27,248.3739837398374,2014,May,2014-05,"Sammamish, Washington"
5525400430,2014-07-15,585000.0,3,2.5,2050,11690,2.0,0,0,4,9,2050,0,1989,0,98059,47.5279,-122.161,2410,10172,13740,36,285.3658536585366,2014,July,2014-07,"Renton, Washington"
9297300590,2014-11-03,435000.0,4,1.75,2290,4400,1.0,0,3,3,7,1290,1000,1959,0,98126,47.5698,-122.375,1820,4000,6690,66,189.95633187772927,2014,November,2014-11,"Seattle, Washington"
3581000020,2014-09-26,350000.0,3,1.0,1180,7455,1.0,0,0,4,7,1180,0,1964,0,98034,47.7276,-122.241,1450,8154,8635,61,296.6101694915254,2014,September,2014-09,"Kirkland, Washington"
1775700011,2015-05-12,390000.0,3,2.5,1410,26375,1.0,0,0,3,6,1410,0,1992,0,98077,47.7432,-122.076,1410,12474,27785,33,276.59574468085106,2015,May,2015-05,"Woodinville, Washington"
5006000170,2015-02-11,293000.0,4,1.0,1130,8308,1.5,0,0,4,6,1130,0,1944,0,98166,47.4669,-122.355,1130,8652,9438,81,259.2920353982301,2015,February,2015-02,"Seattle, Washington"
3629760110,2014-08-21,634000.0,3,2.5,2490,4904,2.0,0,0,3,9,2490,0,2003,0,98029,47.5451,-122.014,2370,4050,7394,22,254.61847389558233,2014,August,2014-08,"Issaquah, Washington"
4151800195,2015-03-30,650000.0,3,1.0,1410,4840,1.0,0,2,4,6,1230,180,1942,0,98033,47.6646,-122.204,1410,5400,6250,83,460.9929078014184,2015,March,2015-03,"Kirkland, Washington"
1023089228,2014-07-17,350000.0,3,1.75,1250,13775,1.0,0,2,3,7,1250,0,1990,0,98045,47.4981,-121.772,1260,13707,15025,35,280.0,2014,July,2014-07,"North Bend, Washington"
3396800120,2015-04-27,540000.0,3,2.5,2180,11100,1.0,0,0,3,8,1230,950,1983,0,98052,47.717,-122.101,1930,12000,13280,42,247.70642201834863,2015,April,2015-04,"Redmond, Washington"
2587910180,2014-07-16,365000.0,3,1.0,1380,30940,2.0,0,0,3,8,1380,0,1976,0,98042,47.334,-122.106,2350,32500,32320,49,264.4927536231884,2014,July,2014-07,"Kent, Washington"
6072650250,2015-04-24,555000.0,4,2.25,2220,8125,1.0,0,0,4,8,1450,770,1965,0,98006,47.5429,-122.177,1980,8700,10345,60,250.0,2015,April,2015-04,"Bellevue, Washington"
7923500060,2014-09-22,713000.0,5,2.75,2580,9242,2.0,0,2,4,8,1720,860,1967,0,98007,47.5943,-122.133,2240,9316,11822,58,276.3565891472868,2014,September,2014-09,"Bellevue, Washington"
1231000660,2014-05-21,525000.0,3,1.0,1450,4000,1.0,0,1,4,8,950,500,1948,0,98118,47.5554,-122.266,1880,4000,5450,77,362.0689655172414,2014,May,2014-05,"Seattle, Washington"
8096800260,2015-04-07,272000.0,3,2.5,1528,7616,2.0,0,0,3,7,1528,0,2011,0,98030,47.3774,-122.186,1850,7340,9144,14,178.0104712041885,2015,April,2015-04,"Kent, Washington"
3420069065,2014-08-25,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963,20710,51,96.51474530831099,2014,August,2014-08,"Enumclaw, Washington"
2855000110,2014-08-08,388000.0,3,2.5,2198,6222,2.0,0,2,3,8,2198,0,2010,0,98198,47.3906,-122.304,2198,7621,8420,15,176.5241128298453,2014,August,2014-08,"Seattle, Washington"
6399600115,2014-10-15,279000.0,3,1.5,1280,16738,1.5,0,0,4,5,1280,0,1932,0,98038,47.3895,-122.023,1590,16317,18018,93,217.96875,2014,October,2014-10,"Maple Valley, Washington"
6662400105,2014-10-30,375000.0,3,2.5,1580,5725,2.0,0,0,3,7,1580,0,2004,0,98072,47.7611,-122.161,1510,5725,7305,21,237.34177215189874,2014,October,2014-10,"Woodinville, Washington"
2483700095,2014-11-06,560000.0,4,1.5,1810,6000,1.0,0,1,3,8,1350,460,1952,0,98136,47.5233,-122.386,2020,6000,7810,73,309.3922651933702,2014,November,2014-11,"Seattle, Washington"
4137070030,2014-08-08,272000.0,3,2.5,1980,6608,2.0,0,0,3,8,1980,0,1994,0,98092,47.2642,-122.213,2150,7495,8588,31,137.37373737373738,2014,August,2014-08,"Auburn, Washington"
925059042,2014-10-02,456000.0,4,1.5,2220,12385,1.0,0,0,3,8,1270,950,1978,0,98033,47.6734,-122.185,2030,8831,14605,47,205.40540540540542,2014,October,2014-10,"Kirkland, Washington"
3223049158,2015-04-17,222200.0,2,1.0,1210,10000,1.0,0,0,3,7,1210,0,1953,0,98148,47.4402,-122.333,1620,10959,11210,72,183.63636363636363,2015,April,2015-04,"Seattle, Washington"
1370801585,2014-06-03,975000.0,4,2.25,2290,5350,2.0,0,0,4,9,2120,170,1958,0,98199,47.6428,-122.411,2910,5350,7640,67,425.764192139738,2014,June,2014-06,"Seattle, Washington"
7387500185,2014-05-21,249900.0,2,1.0,1140,5500,1.0,0,0,3,6,1140,0,1947,0,98106,47.5187,-122.363,1110,5500,6640,78,219.21052631578948,2014,May,2014-05,"Seattle, Washington"
826059152,2014-11-17,435000.0,5,1.0,2170,65340,1.5,0,0,4,7,1670,500,1930,0,98011,47.7555,-122.204,3170,12884,67510,95,200.46082949308754,2014,November,2014-11,"Bothell, Washington"
3158500460,2015-03-27,359500.0,3,2.5,2070,4689,2.0,0,0,3,8,2070,0,2013,0,98038,47.3545,-122.056,1880,4593,6759,12,173.67149758454107,2015,March,2015-03,"Maple Valley, Washington"
7893206305,2014-10-06,245000.0,3,1.5,2100,10000,1.0,0,0,4,7,2100,0,1954,0,98198,47.4222,-122.331,1300,7500,12100,71,116.66666666666667,2014,October,2014-10,"Seattle, Washington"
7203160190,2014-10-29,950000.0,5,4.0,4100,8120,2.0,0,0,3,9,4100,0,2011,0,98053,47.6917,-122.02,4100,7625,12220,14,231.70731707317074,2014,October,2014-10,"Redmond, Washington"
7203140270,2014-05-15,386380.0,3,2.5,1720,3600,2.0,0,0,3,7,1720,0,2010,0,98053,47.6856,-122.013,1720,3600,5320,15,224.63953488372093,2014,May,2014-05,"Redmond, Washington"
4054560120,2014-10-08,970000.0,3,3.5,3840,53696,2.0,0,0,3,9,3840,0,1996,0,98077,47.7322,-122.035,3810,35181,57536,29,252.60416666666666,2014,October,2014-10,"Woodinville, Washington"
2313900740,2014-11-19,425000.0,3,1.0,1180,3750,1.0,0,0,3,6,1030,150,1940,0,98116,47.5726,-122.382,1280,3750,4930,85,360.1694915254237,2014,November,2014-11,"Seattle, Washington"
8576400050,2014-05-09,431000.0,4,2.25,2170,10500,1.0,0,2,4,8,1270,900,1960,0,98166,47.4394,-122.338,2080,11019,12670,65,198.61751152073734,2014,May,2014-05,"Seattle, Washington"
7215722010,2015-02-26,566000.0,3,2.5,1560,5259,2.0,0,0,3,8,1560,0,1999,0,98075,47.5985,-122.016,2170,5461,6819,26,362.8205128205128,2015,February,2015-02,"Sammamish, Washington"
765000060,2014-08-27,342000.0,4,2.0,1570,11200,1.0,0,0,3,7,1120,450,1959,0,98011,47.7573,-122.217,1570,11200,12770,66,217.8343949044586,2014,August,2014-08,"Bothell, Washington"
7922900040,2014-05-22,1075000.0,4,3.0,3600,9200,1.0,0,4,4,9,2100,1500,1976,0,98008,47.5866,-122.116,2700,9775,12800,49,298.6111111111111,2014,May,2014-05,"Bellevue, Washington"
5379805460,2015-01-21,245000.0,3,1.5,1360,8910,2.0,0,0,5,7,1360,0,1949,0,98188,47.4488,-122.275,1220,8912,10270,76,180.14705882352942,2015,January,2015-01,"Seattle, Washington"
3764800630,2014-08-25,290000.0,3,1.5,1310,8100,1.0,0,0,3,7,1310,0,1965,0,98034,47.7328,-122.201,1330,8100,9410,60,221.3740458015267,2014,August,2014-08,"Kirkland, Washington"
9157600060,2014-09-10,635000.0,4,2.0,2660,8160,1.0,0,0,4,7,1380,1280,1949,0,98177,47.7229,-122.359,1660,8160,10820,76,238.7218045112782,2014,September,2014-09,"Seattle, Washington"
4099100210,2014-08-13,545000.0,3,2.5,1900,3366,2.0,0,0,3,9,1900,0,1996,0,98033,47.6679,-122.184,2500,3954,5266,29,286.8421052631579,2014,August,2014-08,"Kirkland, Washington"
1455600062,2014-10-21,689000.0,3,2.5,2080,9612,1.0,0,3,4,8,1700,380,1940,0,98125,47.7293,-122.283,2560,10202,11692,85,331.25,2014,October,2014-10,"Seattle, Washington"
7691800130,2014-08-26,650000.0,3,2.5,2790,6720,2.0,0,0,3,8,2790,0,2002,0,98075,47.5958,-122.038,2620,6720,9510,23,232.97491039426524,2014,August,2014-08,"Sammamish, Washington"
795002190,2014-07-15,205000.0,2,1.0,1060,8000,1.0,0,0,3,6,1060,0,1941,0,98168,47.5088,-122.333,1390,8000,9060,84,193.39622641509433,2014,July,2014-07,"Seattle, Washington"
8019200845,2015-02-18,245000.0,2,1.0,1020,15000,1.5,0,0,3,6,1020,0,1933,0,98168,47.4956,-122.321,1480,14519,16020,92,240.19607843137254,2015,February,2015-02,"Seattle, Washington"
2739200050,2015-04-03,315000.0,3,1.75,1860,9629,1.0,0,0,4,7,1240,620,1961,0,98059,47.4913,-122.143,1940,9629,11489,64,169.3548387096774,2015,April,2015-04,"Renton, Washington"
7140600225,2015-02-17,137000.0,3,1.0,1300,10125,1.0,0,0,4,6,1300,0,1959,0,98002,47.2921,-122.215,1300,10125,11425,66,105.38461538461539,2015,February,2015-02,"Auburn, Washington"
2324039100,2014-11-12,525000.0,4,2.75,2440,5080,2.0,0,0,3,8,1750,690,1960,0,98126,47.5547,-122.379,1920,6375,7520,65,215.1639344262295,2014,November,2014-11,"Seattle, Washington"
1138010220,2015-03-17,344950.0,3,1.0,1090,6712,1.0,0,0,4,7,1090,0,1972,0,98034,47.7155,-122.211,1440,7350,7802,53,316.4678899082569,2015,March,2015-03,"Kirkland, Washington"
5550300205,2015-04-13,338000.0,2,1.0,690,6400,1.0,0,0,3,6,690,0,1943,0,98126,47.5287,-122.367,1000,6400,7090,82,489.8550724637681,2015,April,2015-04,"Seattle, Washington"
6071600340,2014-11-13,472800.0,3,2.25,1840,8400,1.0,0,0,3,8,1290,550,1961,0,98006,47.5497,-122.172,2110,8400,10240,64,256.95652173913044,2014,November,2014-11,"Bellevue, Washington"
7640400070,2014-09-15,665000.0,4,2.5,2080,8100,1.0,0,2,5,8,1220,860,1952,0,98177,47.7228,-122.369,2090,8100,10180,73,319.71153846153845,2014,September,2014-09,"Seattle, Washington"
7202350310,2014-10-28,476000.0,3,2.25,1630,3070,2.0,0,0,3,7,1630,0,2004,0,98053,47.6785,-122.03,1690,3200,4700,21,292.02453987730064,2014,October,2014-10,"Redmond, Washington"
2824069180,2014-08-06,385000.0,4,1.75,1800,10890,1.5,0,0,4,6,1800,0,1912,0,98027,47.5312,-122.04,1530,9818,12690,113,213.88888888888889,2014,August,2014-08,"Issaquah, Washington"
3819800280,2014-08-19,400000.0,2,1.0,1180,10800,1.0,0,0,3,7,1180,0,1984,0,98011,47.7273,-122.236,1600,10800,11980,41,338.9830508474576,2014,August,2014-08,"Bothell, Washington"
6385100100,2014-10-02,308000.0,3,1.75,1680,8629,1.0,0,0,3,8,1200,480,1977,0,98198,47.3662,-122.319,1990,8400,10309,48,183.33333333333334,2014,October,2014-10,"Seattle, Washington"
2321300351,2014-06-12,575000.0,2,1.0,1510,4032,1.5,0,0,3,8,1310,200,1935,0,98199,47.6371,-122.393,1700,4042,5542,90,380.79470198675494,2014,June,2014-06,"Seattle, Washington"
9346920070,2014-08-22,583000.0,3,1.75,1930,10183,1.0,0,0,4,8,1480,450,1975,0,98006,47.5624,-122.135,2320,10000,12113,50,302.07253886010363,2014,August,2014-08,"Bellevue, Washington"
7349400100,2014-10-09,279950.0,3,1.75,1930,7267,1.0,0,0,4,7,1330,600,1977,0,98002,47.3217,-122.205,1600,7698,9197,48,145.05181347150258,2014,October,2014-10,"Auburn, Washington"
98000960,2014-05-13,1050000.0,4,3.25,4400,16625,2.0,0,0,3,11,4400,0,2003,0,98075,47.5868,-121.968,4440,15523,21025,22,238.63636363636363,2014,May,2014-05,"Sammamish, Washington"
5049800005,2014-06-27,447000.0,2,1.0,1320,8380,1.0,0,0,3,7,1320,0,1953,0,98177,47.705,-122.367,1290,8025,9700,72,338.6363636363636,2014,June,2014-06,"Seattle, Washington"
7853360990,2015-01-02,430000.0,3,2.5,1950,4949,2.0,0,0,3,7,1950,0,2009,0,98065,47.5155,-121.87,2200,5740,6899,16,220.51282051282053,2015,January,2015-01,"Snoqualmie, Washington"
3288200030,2014-08-29,405000.0,4,2.5,2030,9095,1.0,0,0,4,7,1130,900,1972,0,98034,47.7321,-122.185,1940,8000,11125,53,199.50738916256157,2014,August,2014-08,"Kirkland, Washington"
8093600065,2014-12-31,205000.0,4,1.0,1030,6621,1.0,0,0,4,6,1030,0,1955,0,98055,47.4857,-122.221,1420,6631,7651,70,199.02912621359224,2014,December,2014-12,"Renton, Washington"
4232900250,2014-07-10,525000.0,2,1.5,1340,3600,1.5,0,0,3,7,1340,0,1903,0,98119,47.6358,-122.364,1340,3600,4940,122,391.7910447761194,2014,July,2014-07,"Seattle, Washington"
318900080,2014-10-10,470000.0,4,1.0,1740,37238,1.5,0,0,4,7,1740,0,1932,0,98024,47.5651,-121.902,1810,18352,38978,93,270.11494252873564,2014,October,2014-10,"Fall City, Washington"
3980300020,2015-03-10,340000.0,3,1.0,670,23522,1.0,0,0,4,6,670,0,1968,0,98024,47.5329,-121.89,1880,20270,24192,57,507.46268656716416,2015,March,2015-03,"Fall City, Washington"
7589200191,2014-08-07,634950.0,3,3.0,2180,2650,1.5,0,0,5,8,1410,770,1930,0,98117,47.6891,-122.375,1570,4820,4830,95,291.26146788990826,2014,August,2014-08,"Seattle, Washington"
1862910050,2014-07-22,295000.0,4,2.5,1850,8198,2.0,0,0,3,7,1850,0,1993,0,98031,47.4079,-122.186,1850,7924,10048,32,159.45945945945945,2014,July,2014-07,"Kent, Washington"
6402710070,2015-04-21,280000.0,3,2.5,1580,7918,2.0,0,0,3,7,1580,0,1994,0,98055,47.4431,-122.19,1650,7916,9498,31,177.21518987341773,2015,April,2015-04,"Renton, Washington"
2923059064,2015-02-17,199000.0,2,1.0,1140,15120,1.0,0,0,4,6,990,150,1932,0,98055,47.4521,-122.196,2320,11250,16260,93,174.56140350877192,2015,February,2015-02,"Renton, Washington"
5101402482,2014-07-24,520000.0,4,2.0,2000,6380,2.0,0,0,4,6,1860,140,1949,0,98115,47.6956,-122.303,1600,6380,8380,76,260.0,2014,July,2014-07,"Seattle, Washington"
5393600509,2014-07-02,334500.0,2,1.5,830,1858,2.0,0,0,3,7,830,0,2005,0,98144,47.5828,-122.314,1480,3030,2688,20,403.0120481927711,2014,July,2014-07,"Seattle, Washington"
259600790,2014-10-15,500000.0,3,1.75,1220,7370,1.0,0,0,4,7,1220,0,1964,0,98008,47.6334,-122.12,1580,8213,8590,61,409.8360655737705,2014,October,2014-10,"Bellevue, Washington"
6762700452,2014-06-13,575000.0,3,3.0,1384,1287,2.0,0,0,3,8,1144,240,2006,0,98102,47.6295,-122.32,1570,1288,2671,19,415.46242774566474,2014,June,2014-06,"Seattle, Washington"
2557000630,2014-07-07,266000.0,4,2.25,1995,7102,2.0,0,0,4,8,1995,0,1981,0,98023,47.2986,-122.37,1880,7950,9097,44,133.33333333333334,2014,July,2014-07,"Federal Way, Washington"
8645500270,2014-10-28,246000.0,4,1.75,1720,7455,1.0,0,0,4,7,1020,700,1963,0,98058,47.4669,-122.182,1720,7700,9175,62,143.02325581395348,2014,October,2014-10,"Renton, Washington"
6821101827,2014-11-05,340000.0,2,1.75,1010,1461,1.0,0,0,3,7,670,340,2003,0,98199,47.6515,-122.4,1500,2499,2471,22,336.63366336633663,2014,November,2014-11,"Seattle, Washington"
7308600040,2014-07-23,769995.0,5,2.75,3360,12080,2.0,0,0,3,9,3360,0,2014,0,98011,47.7757,-122.173,3360,9724,15440,11,229.16517857142858,2014,July,2014-07,"Bothell, Washington"
5416510830,2014-08-06,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,5091,6772,20,157.06806282722513,2014,August,2014-08,"Maple Valley, Washington"
1232000810,2014-09-12,340000.0,3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1921,0,98117,47.6865,-122.379,1440,3840,6200,104,242.85714285714286,2014,September,2014-09,"Seattle, Washington"
3333002450,2014-07-08,165000.0,1,1.0,850,8050,1.0,0,0,2,6,850,0,1906,0,98118,47.5427,-122.288,1590,5180,8900,119,194.11764705882354,2014,July,2014-07,"Seattle, Washington"
2571910260,2014-11-07,324360.0,3,2.5,2000,9669,2.0,0,0,4,8,2000,0,1992,0,98022,47.1964,-122.009,1930,9202,11669,33,162.18,2014,November,2014-11,"Enumclaw, Washington"
9435300030,2014-05-28,550000.0,4,1.0,1660,34848,1.0,0,0,1,5,930,730,1933,0,98052,47.6621,-122.132,2160,11467,36508,92,331.32530120481925,2014,May,2014-05,"Redmond, Washington"
40000669,2015-03-19,499950.0,4,2.5,2910,20067,2.0,0,0,3,9,2910,0,2001,0,98168,47.4714,-122.273,1730,21420,22977,24,171.8041237113402,2015,March,2015-03,"Seattle, Washington"
5101405276,2014-06-09,378500.0,2,1.0,730,7528,1.0,0,0,3,7,730,0,1946,0,98115,47.6997,-122.305,1620,7528,8258,79,518.4931506849315,2014,June,2014-06,"Seattle, Washington"
923049440,2014-07-17,312000.0,5,4.0,2900,9779,2.0,0,0,4,7,1950,950,1937,0,98168,47.5003,-122.306,1360,8000,12679,88,107.58620689655173,2014,July,2014-07,"Seattle, Washington"
5506500170,2014-09-12,560000.0,3,2.5,2780,32880,1.0,0,0,3,9,2780,0,1993,0,98045,47.4798,-121.727,2780,40091,35660,32,201.4388489208633,2014,September,2014-09,"North Bend, Washington"
5102400025,2014-06-25,450000.0,2,1.0,1380,4390,1.0,0,0,4,8,880,500,1931,0,98115,47.6947,-122.323,1390,5234,5770,94,326.0869565217391,2014,June,2014-06,"Seattle, Washington"
5652600069,2014-09-17,440000.0,3,1.5,1690,6010,1.0,0,0,3,7,1230,460,1946,0,98115,47.6955,-122.291,1690,5418,7700,79,260.35502958579883,2014,September,2014-09,"Seattle, Washington"
4055700784,2014-08-15,720000.0,4,2.5,3420,17038,2.0,0,0,3,9,3420,0,2007,0,98034,47.718,-122.241,2520,14190,20458,18,210.52631578947367,2014,August,2014-08,"Kirkland, Washington"
7853280620,2014-12-12,689000.0,4,3.5,4490,5805,2.0,0,0,3,9,3390,1100,2006,0,98065,47.5389,-121.86,4410,6299,10295,19,153.45211581291758,2014,December,2014-12,"Snoqualmie, Washington"
3268000040,2014-06-28,339900.0,3,1.0,1200,9087,1.0,0,0,5,7,1200,0,1969,0,98056,47.5234,-122.177,1250,11826,10287,56,283.25,2014,June,2014-06,"Renton, Washington"
6072400470,2014-11-13,518000.0,4,2.5,2070,10244,1.0,0,0,3,8,1370,700,1969,0,98006,47.5592,-122.178,2070,9683,12314,56,250.2415458937198,2014,November,2014-11,"Bellevue, Washington"
5679501310,2014-10-30,445000.0,3,1.75,2110,4800,1.0,0,0,3,8,1210,900,1956,0,98108,47.567,-122.318,1660,4800,6910,69,210.9004739336493,2014,October,2014-10,"Seattle, Washington"
5559900080,2014-11-04,272000.0,4,2.25,1880,6160,2.0,0,0,3,7,1880,0,1993,0,98023,47.3214,-122.347,1580,6405,8040,32,144.68085106382978,2014,November,2014-11,"Federal Way, Washington"
